pecha_id,batch,ann_id,raw_start,raw_end,start,end,action,n_merged,dropped,reason
P000016,old,991b318a8f5e498e8305b3a6fc9da611,116061,116143,116061,116143,keep,1,False,
P000016,old,e5a443fd46214332ad361d0acdb3b149,118329,118371,118329,118371,keep,1,False,
P000016,old,b6744435eefd4e0b9b787aee12d790c2,120423,120485,120423,120485,keep,1,False,
P000016,old,05263004e7a74e44a6136eb06f525eb3,122661,122712,122661,122712,keep,1,False,
P000016,old,97b75b720a6a47e0ad1311aec2bff6b1,124725,124772,124725,124772,keep,1,False,
P000016,old,9b9a884155aa4747aede89d16d829327,126509,126569,126509,126569,keep,1,False,
P000016,old,34258f53e19847b7a7a355c17e6dbce6,128356,128402,128356,128402,keep,1,False,
P000016,old,db5019f099304e95a5d4da98ccf82f7e,131170,131205,131170,131205,keep,1,False,
P000016,old,ff9e5ca6ba7a4b74ad4c079dbb33039d,133626,133694,133626,133694,keep,1,False,
P000016,old,33df5b23aeb54c7caa669a902eec33f7,134916,134950,134916,134950,keep,1,False,
P000016,old,7aa13bec619a4e37b92ad413a8990742,137303,137373,137303,137373,keep,1,False,
P000016,old,a8a33cd527474598bab96e0c2ce7ae6e,140606,140664,140606,140664,keep,1,False,
P000016,old,600fef23c9bb4eaca39c611c127c78ce,142346,142423,142346,142423,keep,1,False,
P000016,old,58c27d9b664c45d797a8f03cea494580,146984,147050,146984,147050,keep,1,False,
P000016,old,2374a87f3daf4dcc9fe77405632653cd,153092,153161,153092,153161,keep,1,False,
P000016,old,65f98083b4ba4fc095d677227498bc86,176512,176600,176512,176601,end+1,1,False,
P000016,old,e978c10cf0e747cdaacfc2c47593ca23,202451,202526,202451,202527,end+1,1,False,
P000016,old,48904922f7d24d299ec7f49dbe6fbf20,208407,208491,208407,208491,keep,1,False,
P000016,old,703ae5b74e7e4a9eb6a4ca72e8dd7f13,211651,211698,211651,211699,start_unfixed|end+1,1,False,
P000016,old,01cb9342d5c64479b64618ea53c37f89,211808,211880,211808,211883,end+3,1,False,
P000016,old,ff33fd83a20244b687eef610aeed4f16,226301,226377,226301,226379,end+2,1,False,
P000016,old,ef4d3268c07d4a78b164e8e70872df30,230482,230530,230481,230530,start-1,1,False,
P000016,old,48938fade8784f9bb06f011f3f08aee7,249278,249356,249278,249358,end+2,1,False,
P000016,old,d8eaa2e9d9ed4e6dbe06c4c7c4ffba0c,252933,253021,252932,253022,start-1|end+1,1,False,
P000018,old,4ac817ffd79d428e8dbccb3f7f2df82a,159,266,159,266,keep,1,False,
P000020,old,2712a75b01e242f0bae674f04fc60c4c,62,79,62,79,keep,1,False,
P000021,old,ecb3773ec77f4678b68d2845e11761b0,6189,6239,6189,6239,keep,1,False,
P000021,old,0276317b4bef4086b555e836b801d3f1,20549,20595,20549,20596,end+1,1,False,
P000021,old,a51299e84b3e45dcbea6537b3067f91e,110163,110197,110163,110197,keep,1,False,
P000021,old,12e0e37ef68d44aeb5bcd7b3e5e17136,159998,160045,159998,160045,keep,1,False,
P000021,old,a39a9cbe8de3497ba9aab8b79f571010,256489,256574,256487,256574,start-2,1,False,
P000022,old,4ba18a80c093494abab8f083d28cec4d,4447,4541,4447,4541,keep,1,False,
P000022,old,f17b11186ea94adf93d9dc85214e6830,6184,6273,6184,6273,keep,1,False,
P000022,old,50d1994d90554d92b2a5ae30f4811082,9164,9207,9164,9207,keep,1,False,
P000022,old,b62e64f6ae2d4513a0e18eac35cf7f59,19868,19936,19868,19936,keep,1,False,
P000022,old,cf2bdd7f294747a1b42c2a31b117be98,19938,20038,19938,20038,keep,1,False,
P000022,old,db2e0442688f4af0bf977ec54e935683,32220,32267,32220,32267,keep,1,False,
P000022,old,9804f32461e44070b5fd25bfe0f98560,65925,65986,65925,65986,keep,1,False,
P000022,old,5003575913ac4ed28d22cf0070a4c53c,106043,106094,106043,106094,keep,1,False,
P000022,old,2ebcb9aad6734352bfba4a8a8ef29f23,137199,137271,137199,137271,keep,1,False,
P000022,old,08929a26ed1041128d7a31b01712e3b5,163430,163477,163430,163477,keep,1,False,
P000022,old,08a2d9698fb84e2ca19a205fb47838d9,195151,195184,195151,195184,keep,1,False,
P000022,old,c88503e545e64f31914c0d4c76baa1f2,218583,218671,218583,218671,keep,1,False,
P000023,old,b65b52b94f164b3591bdd96c79978726,130,212,130,212,keep,1,False,
P000027,old,98477dfa3a7e488e8904914c7ffb44c8,150,228,150,228,keep,1,False,
P000027,old,a967107fcb784a4788198b3f6dd8da9d,6997,7098,6997,7098,keep,1,False,
P000028,old,e7dac457ecbe40fd907664cd9896925f,15683,15754,15683,15754,keep,1,False,
P000028,old,c534d18acd0745fe8fbdc09a21c377f7,480718,480825,480718,480825,keep,1,False,
P000029,old,703d96445ba84986a81ac76bafeaa320,1166,1229,1166,1229,keep,1,False,
P000029,old,edd7b13555054d00ac90ef2d450afe2a,122537,122628,122537,122628,keep,1,False,
P000030,old,9ca36c742acc459b82caa95f1c52caf3,198,215,198,215,keep,1,False,
P000030,old,ad9fd862401243f08a7b862116c54cd5,4834,4948,4834,4948,keep,1,False,
P000030,old,63b4c7aa3c5148ea97c2ce6be133914f,37729,37800,37729,37800,keep,1,False,
P000030,old,3840fce6baf841c4ac538c8ae7859673,37802,37923,37802,37923,keep,1,False,
P000030,old,0214241cf7b4426ba0e36b4c9a2d7c73,68469,68603,68469,68603,keep,1,False,
P000030,old,f7b19e18ebc44a3eb1edbe43c763b13f,103519,103627,103519,103627,keep,1,False,
P000030,old,9101a30db31d4f65aa664b9ce1586e58,115719,115837,115719,115837,keep,1,False,
P000030,old,3d99ae83a07048789157e4a4e8320133,126890,126968,126890,126968,keep,1,False,
P000030,old,fc3a2183e16b49729a13c6bb61eaaffb,141117,141232,141117,141232,keep,1,False,
P000030,old,3131274995e04006a010b35845ee742a,159271,159369,159271,159369,keep,1,False,
P000030,old,ed9f4d2e33e14722bfa5630afa88fb12,185197,185335,185197,185335,keep,1,False,
P000030,old,2de61af0cbf34a3b8100597d354ac0ea,192319,192447,192319,192447,keep,1,False,
P000030,old,6084f0a25df94af981c76d6add58556d,211356,211429,211356,211429,keep,1,False,
P000030,old,2f0c5d1402de41a09cc76302169d361b,220658,220761,220658,220761,keep,1,False,
P000030,old,481489012c7b46fdb51abe11a18928a6,261257,261411,261257,261411,keep,1,False,
P000030,old,f292e96dec774b42b757e741de256d4b,346188,346267,346188,346267,keep,1,False,
P000030,old,c25b8dcbf0be4c6789a5ca30309915c5,373150,373212,373150,373212,keep,1,False,
P000030,old,d5ce8c9438754f6dac31200a7cfc1acb,381180,381234,381180,381234,keep,1,False,
P000030,old,398ae76ab7cb42e4a5e6a6ab710abab1,393317,393449,393317,393449,keep,1,False,
P000032,old,7be7950c0fe442c3aa7afc2f9be8809a,85,125,85,125,keep,1,False,
P000033,old,e99fc189ca784da5a756b181a62ea1d7,156,259,156,259,keep,1,False,
P000034,old,b5fc7551ed83400e9aa1770f616a2283,159,176,159,176,keep,1,False,
P000034,old,18f97bea98454f07a9ad528253e5024f,4795,4909,4795,4909,keep,1,False,
P000034,old,4949306fa4b54a28b3eb33076ff9da36,37692,37760,37692,37760,keep,1,False,
P000034,old,23ab1fbbba9c40638f046124c0585312,380435,380456,380435,380456,keep,1,False,
P000034,old,5c45e2101bb94192a5f2b7381ac0615a,381843,381965,381843,381965,keep,1,False,
P000034,old,6992b76b99c346c19d107ba819a0405c,472068,472089,472068,472089,keep,1,False,
P000034,old,fe7e7969dd4744af890718ac24c23030,484278,484347,484278,484347,keep,1,False,
P000034,old,c6ca38b48cb34f9a8816a83b4406e035,484349,484448,484349,484448,keep,1,False,
P000036,old,0f3601d7bd624353a6c940bda753a9b4,163,222,163,222,keep,1,False,
P000036,old,73813269f7ba4ceabe78c456ec00bb5f,9194,9261,9194,9261,keep,1,False,
P000036,old,9697f74ab67f461aaf5f1edcfe466e8d,18820,18860,18820,18860,keep,1,False,
P000036,old,20748e091367493db00392b341ab73a8,47046,47102,47046,47102,keep,1,False,
P000036,old,4c7700ceba9f4795a05f1e65c32d64a0,68122,68148,68122,68148,keep,1,False,
P000036,old,d289a5374cdb490895930ec331e4dce0,73963,73991,73963,73991,keep,1,False,
P000036,old,c062f9fffdd543f4b75d73fc71cce395,94543,94583,94543,94583,keep,1,False,
P000036,old,f8de0f21acdf41579a3e34faa1f19ce2,102826,102867,102826,102867,keep,1,False,
P000036,old,bb8a96bbf2654d6092f619edf8704e12,107496,107534,107496,107534,keep,1,False,
P000036,old,9e4673c70136409f9fef69564b71c2d0,128952,128995,128952,128995,keep,1,False,
P000036,old,2b31f543e2334542ab86481c02661d12,135228,135272,135228,135272,keep,1,False,
P000036,old,36939b6e128044019d7db969eceba01d,165805,165870,165805,165870,keep,1,False,
P000036,old,359381692e41441f826ffddb6e7495e9,217374,217451,217374,217451,keep,1,False,
P000036,old,80cb217ca13b4d578cae37dc0b8169fc,227318,227389,227318,227389,keep,1,False,
P000036,old,ffd45ea7c4ab4af2ba216d024649af71,272145,272203,272145,272203,keep,1,False,
P000036,old,2b34232736a94b8684bc523a89803bda,290111,290184,290111,290184,keep,1,False,
P000036,old,e7e8aec073c74027b10e23bb85093ccc,348821,348890,348821,348890,keep,1,False,
P000036,old,de793060c74f4ff0b7122122fee1ca11,356949,357032,356949,357032,keep,1,False,
P000036,old,779da083bb924722b5b187c8f35befc1,360685,360767,360685,360767,keep,1,False,
P000036,old,4d2689c409de45a0ae84a748f2d1246f,372005,372132,372005,372132,keep,1,False,
P000036,old,317075e0a98f4026a9cf0d287ac53525,402572,402638,402572,402638,keep,1,False,
P000036,old,a13f4d9432c3470e98fe3d40c86d3db8,414062,414126,414062,414126,keep,1,False,
P000036,old,733c64dcd3284b3ba5424a875d214fd5,429157,429247,429157,429247,keep,1,False,
P000036,old,94ea35bab2d84a26803593353d75b608,442804,442837,442804,442837,keep,1,False,
P000036,old,a86e1bf6952b47d0a4bc7c869a880b83,447898,447939,447898,447939,keep,1,False,
P000036,old,c5567d1b6cd646929d94dcbd1f0dcc67,493077,493108,493077,493108,keep,1,False,
P000036,old,8f6902c6ba8f4f1c98192e0c17d78c5b,505042,505202,505042,505202,keep,1,False,
P000036,old,2375d869f63847859e5293ebf57e103d,521679,521723,521679,521723,keep,1,False,
P000037,old,68600ae49a884daa84078d79c1bc67bf,308,325,308,325,keep,1,False,
P000037,old,d1e59ba5d2ef4629bf10842724d37b7b,4944,5058,4944,5058,keep,1,False,
P000037,old,c5eaf93bc5a549ca9276e86c8b0bdbb5,56113,56177,56113,56177,keep,1,False,
P000037,old,46f24be2606540229e9ba3f3a705ccac,119607,119643,119607,119643,keep,1,False,
P000037,old,c53d1b08de684f08903c765e35e9c5e2,127971,128015,127971,128015,keep,1,False,
P000037,old,2d06fa39978d4db9865e44d73dadac52,140663,140711,140663,140711,keep,1,False,
P000037,old,59c9d2c0678f4fb289af9297fbe0e913,166344,166446,166344,166446,keep,1,False,
P000037,old,787d83cbad504e8d9dc67e1442596f93,308081,308141,308081,308141,end_unfixed,1,False,
P000037,old,c8a3deda7f184329881795b3bc3bf7a1,308143,308223,308143,308225,start_unfixed|end+2,1,False,
P000037,old,da79ca695c6540a68ce4829553512388,443653,443700,443653,443701,end+1,1,False,
P000037,old,e36ba2f2105641b0841872768c673c6c,448339,448402,448339,448493,end+3|trim_overlap|merge,2,False,
P000037,old,a954bd448070454bbf1b145a06072302,579284,579356,579284,579462,end+2|merge,2,False,
P000037,old,23aca1a4e211485dbc8d552b4704c908,686221,686303,686220,686419,start-1|end+2|merge,2,False,
P000037,old,752166a87e0f46feadb3214abed455e1,892661,892764,892661,892764,keep,1,False,
P000040,old,cd179b9f78d243caa9ef25f83ec7b4eb,127,201,127,201,keep,1,False,
P000044,old,d2d497840d4e4bbfb667a601349d9f4d,65,97,65,97,keep,1,False,
P000044,old,bc1850826a9a4fb7825f16459e72b279,12458,12493,12458,12493,keep,1,False,
P000044,old,c5f93451769f45c18fae4c829e01d344,24473,24507,24473,24507,keep,1,False,
P000044,old,66e1022d25fe4199ae196ecf3876d4de,46741,46779,46741,46779,keep,1,False,
P000044,old,b164ec6aeacd4147aa0f50f6ad346da5,63656,63685,63656,63685,keep,1,False,
P000044,old,69223bcfc4864f99a216bc4ec5c8e1a8,70358,70388,70358,70388,keep,1,False,
P000044,old,77a068c397a349b58712a9611695cb88,85419,85461,85419,85461,keep,1,False,
P000044,old,3aab803362ea450d88bfd3433c988b67,98237,98284,98237,98284,keep,1,False,
P000044,old,299a1592ee134526ae0e8c87c15db290,111151,111194,111151,111194,keep,1,False,
P000044,old,bb7c54d06c3a4e46a41006fde5f6e40f,128956,129002,128956,129002,keep,1,False,
P000044,old,60ccb4a36ba84e0c82c92adf2d25c82b,163366,163403,163366,163403,keep,1,False,
P000044,old,293ada577e094dfb9d8f302438271eb9,180049,180095,180049,180095,keep,1,False,
P000044,old,8f15e7ae99e2467d973b3f31d5136374,203832,203868,203832,203868,keep,1,False,
P000045,old,dff742f5bfa84c349f0506d49dc3926e,127,206,127,206,keep,1,False,
P000046,old,3ccf18ccb1b144e184aed5b16b697c3c,65,82,65,82,keep,1,False,
P000046,old,b9dc9a70ce0448fc8ef6136c9811f183,62329,62361,62329,62361,keep,1,False,
P000046,old,c536d6568f2c4858b899675a15ec3907,106178,106214,106178,106214,keep,1,False,
P000046,old,483e397fa9194669baf71be5d2c999e7,131978,132012,131978,132012,keep,1,False,
P000046,old,1b86d79e93fb4273adefa8f47c0ba692,140566,140599,140566,140599,keep,1,False,
P000046,old,51a2e9deb40c4441afe3e13b6265af0c,149013,149042,149013,149042,keep,1,False,
P000046,old,6f86295b2e93487dbf52af325c9566c2,157231,157276,157231,157276,keep,1,False,
P000046,old,a85fed4b884a4b5eb1e97cdca4470931,165745,165776,165745,165776,keep,1,False,
P000046,old,8e7aa39a8bb8494fa26bb62e7830c68e,192774,192811,192774,192811,keep,1,False,
P000046,old,dfe5de2f7f2d4037b6447c6a16c35e58,204078,204119,204078,204119,keep,1,False,
P000046,old,8abaca0540204ba0b764c387a3f04ce1,213599,213634,213599,213634,keep,1,False,
P000046,old,849e9940aa9042dd9a300b3c94499bb5,229202,229248,229202,229248,keep,1,False,
P000046,old,887355e6ebc646578e13269190479bb3,234384,234420,234384,234420,keep,1,False,
P000046,old,1f84cd1dcbcf4e84a0b92b0bdea5925f,243082,243117,243082,243117,keep,1,False,
P000046,old,9ebf1660eeb24fd7a53e0ad44754a1d0,248591,248622,248591,248622,keep,1,False,
P000047,old,00a169fe97354f4b8cca4fcdd86b6bd8,80,139,80,139,keep,1,False,
P000047,old,5e8a125c2aa941429cfdf246b3712eaa,141,151,141,151,keep,1,False,
P000047,old,c9ca79b3b174471bae0eda7ef06be563,5184,5195,5184,5195,keep,1,False,
P000047,old,bc19e04036614113a726ac3cf7e2c2f8,13372,13383,13372,13383,keep,1,False,
P000047,old,2f9b88f895274774a2f14657a17bbb3c,17434,17444,17434,17444,keep,1,False,
P000047,old,5950273126634ae89267c172c0d73408,23522,23531,23522,23531,keep,1,False,
P000047,old,93d660d7aab440a49df46f64d4a4216a,36085,36096,36085,36096,keep,1,False,
P000047,old,20c5940230bb489e88ea89f8fe4aaa91,51750,51761,51750,51761,keep,1,False,
P000047,old,a1f4663215e14e9ca9252e6d72648641,60895,60907,60895,60907,keep,1,False,
P000047,old,2729d389eecb440ba26c3a9d986491d0,82473,82483,82473,82483,keep,1,False,
P000047,old,982fb11c5a6a4e39b70dc04f486efea5,101551,101561,101551,101561,keep,1,False,
P000048,old,066db25c7c72404d94798ee95f75e195,2042,2108,2042,2108,keep,1,False,
P000048,old,398085b9805c4fb6a918d517690dd8a2,522323,522396,522323,522396,keep,1,False,
P000051,old,804dcfde873b4ebeb0b8faba6dcf73d6,3091,3184,3091,3184,keep,1,False,
P000051,old,41f61acc00c3471ab0356b4e86c9c28a,6346,6377,6346,6377,keep,1,False,
P000051,old,7b5e5bc84d80476ebe7d5557f7b8df8d,13185,13240,13185,13240,keep,1,False,
P000051,old,2e5a3fe7738140dc8ddc6048fc960225,52399,52418,52399,52418,keep,1,False,
P000051,old,15124f576cd7426d85fb7d4a6175f528,69675,69695,69675,69696,end+1,1,False,
P000052,old,2f465baea4794b5cb086aeeda2f119f1,73,117,73,117,keep,1,False,
P000053,old,a92398afd07348a3b66a61b71365e3de,122,215,122,215,keep,1,False,
P000053,old,e086a91e692f4175b8ceaddf8c6bd003,217,304,217,304,keep,1,False,
P000054,old,dd008521ad604cb9ab3aeed95b8e4fd0,185,202,185,202,keep,1,False,
P000054,old,53ba3a43e6e24a458f1a01cc0e4abcc1,4821,4935,4821,4935,keep,1,False,
P000054,old,8a4546d06f4b4957914814ad194c67dd,37718,37795,37718,37795,keep,1,False,
P000054,old,615a6b099af04c66bfd07f2ce3ede76b,37797,37931,37797,37931,keep,1,False,
P000055,old,3e42c4978bed485798d3ca845297d549,108,151,108,151,keep,1,False,
P000055,old,eee64caac33e44408d900f28335091bb,47422,47502,47422,47502,keep,1,False,
P000055,old,7a04cf5600f1454eb6224bb46313a9f7,159966,160019,159966,160019,keep,1,False,
P000055,old,76f397fa8a014343a88510e2425277bd,227913,227964,227913,227964,keep,1,False,
P000056,old,ed4120d116844de8a7f4d7735cc6677f,175,185,175,185,keep,1,False,
P000056,old,614b2cc258c84698a135b9f844e368c7,1494,1523,1494,1523,keep,1,False,
P000061,old,affe577eceb74da392b8bea6637f4b54,145,238,145,238,keep,1,False,
P000062,old,87f52e8bdfe942b9a2da172f9225e29d,104,185,104,185,keep,1,False,
P000062,old,0bdc18df50be4e94893d0a7f48223f67,187,262,187,262,keep,1,False,
P000063,old,8286d78a381b4937b430218558f99ecf,45,153,45,153,keep,1,True,offsets_drift_not_heading_shaped
P000063,old,0c220f17dd4d4476a70f3d33cd943e98,2711,2866,2711,2866,keep,1,True,offsets_drift_not_heading_shaped
P000063,old,facaa1a22a064a229c68c06ff09ffff8,2868,2878,2868,2878,keep,1,True,offsets_drift_not_heading_shaped
P000063,old,ff5c37ef1b6a49758f619b91780ff8d9,3773,3788,3773,3788,keep,1,True,offsets_drift_not_heading_shaped
P000063,old,f8b18b3e73b34c489d680033df43bb49,3960,3968,3959,3968,start-1,1,True,offsets_drift_not_heading_shaped
P000063,old,acac73dc633f47bdbeccca38e792fab8,173406,173424,173406,173425,end+1,1,True,offsets_drift_not_heading_shaped
P000067,old,25971ea51dd645a2b05659c8faf6fbe3,96,145,96,145,keep,1,False,
P000067,old,e3e77598117e4ad0966de65873bcece1,147,160,147,160,keep,1,False,
P000067,old,ca82234f8c1346ad9a172504409942d6,36314,36360,36314,36360,keep,1,False,
P000067,old,6fda3ee4dfb44da48bbdc9740f8ecfc7,36362,36375,36362,36375,keep,1,False,
P000067,old,3c159622bae4495a9d257304f598a795,68743,68792,68743,68792,keep,1,False,
P000067,old,7a969c4018774228ac095f131e1bf20b,68794,68820,68794,68820,keep,1,False,
P000067,old,87244cdc6d804b2ca420c7f82cf50b78,233290,233362,233290,233362,keep,1,False,
P000068,old,a04a807e77de4cd5a634e4f9ab086949,62,79,62,79,keep,1,False,
P000070,old,5bd996e173674698a271b1ddddde5184,176,207,176,207,keep,1,False,
P000070,old,8342822029994330bf7d83283589099f,61597,61625,61597,61625,keep,1,False,
P000070,old,b2e85d88d92b4c2f99cb554bcb91fd0e,212992,213037,212992,213037,keep,1,False,
P000070,old,29a3b6f58edd4f3d9dc55dcba985cd28,213509,213542,213509,213542,keep,1,False,
P000070,old,8fddd0902ab8458bb83b96c4e852f687,292006,292036,292006,292036,keep,1,False,
P000070,old,8f5a8715aba34f15a8572b47bba243b8,292038,292117,292038,292117,keep,1,False,
P000070,old,72e147e24bce415382ddc3e97bcd5dad,345765,345828,345765,345828,keep,1,False,
P000070,old,13b3241c3e5c4f3889b559f26a237f31,345830,345888,345830,345888,keep,1,False,
P000071,old,20ffecf5f14b409aa354e0acc206b116,326,343,326,343,keep,1,False,
P000071,old,dbe80d90673f4fd0a7ff76c9ce85eea3,4211,4233,4211,4233,keep,1,False,
P000071,old,863a814dc63f49058db13bac7cb73487,12753,12835,12753,12835,keep,1,False,
P000071,old,62697a67a6d149f880bf3837ec5c7a16,87485,87500,87484,87500,start-1,1,False,
P000071,old,626677e364b543d9b4a3d0b04642f632,89763,89830,89762,89830,start-1,1,False,
P000071,old,201ec019dd77481c8bb760f9bdcda4fd,152959,152990,152958,152990,start-1,1,False,
P000071,old,033723df3f904ec0a3ef6b742836b983,185944,185987,185943,185987,start-1,1,False,
P000071,old,2cfac739c7a847d5833193abfb750b2f,188334,188419,188333,188419,start-1,1,False,
P000071,old,57a903a4f55f4d04a93e5dcff77b00d2,229662,229709,229660,229709,start-2,1,False,
P000071,old,df05c7256fd64247abd16ede746ae331,232181,232227,232181,232227,keep,1,False,
P000072,old,568e983b991640a9a24daf8c8db9475d,170,306,170,306,keep,1,False,
P000074,old,30c093aa99c341d1ad8890eb467ff07e,118,134,118,134,keep,1,False,
P000074,old,41120e5d55b44a84be95e75e06d13fb2,2534,2610,2534,2610,keep,1,False,
P000076,old,312d530b0b1243e9a10a9334f07ac1d2,132,211,132,211,keep,1,False,
P000078,old,8de09c8c35ed412f98b985399f0d0e77,63,80,63,80,keep,1,False,
P000078,old,45468fb5852b4c2b94c904b4bc82dc2e,493623,493686,493623,493686,keep,1,False,
P000079,old,6e46f3f7e50143578e2af77925ccfd82,212,272,212,272,keep,1,False,
P000079,old,3362b72b4aad43dcba4fbbc3cbcc2af7,1685,1726,1685,1726,keep,1,False,
P000079,old,757e82de0e4f4ef2a3de09c1c6208140,3421,3561,3421,3561,keep,1,False,
P000079,old,cfa0fa2ada844ed49f824e4e144c4c16,5402,5470,5402,5470,keep,1,False,
P000079,old,c7b23eeb85d54f36a239a3030ef1d7ca,92121,92196,92121,92196,keep,1,False,
P000079,old,a59955810f10423bb0d1791edf1fff80,156099,156154,156099,156154,keep,1,False,
P000079,old,f4343f8fa64a49cb8385aa683855edd2,213355,213413,213355,213414,end+1,1,False,
P000079,old,a9af1e57bd214b53a8f49a395dbfa36e,302440,302516,302440,302516,keep,1,False,
P000079,old,4c6eecf73f1d40e1a024afadfc6059d1,306433,306504,306433,306504,keep,1,False,
P000079,old,4d4b3653b3b04c56adfde2d845481824,309213,309265,309213,309265,keep,1,False,
P000079,old,c96ab725aac742a7a6b0150cf59c2d87,312598,312723,312598,312723,keep,1,False,
P000079,old,26d9d95ad09c4f468220ea77490b1eaf,315713,315840,315713,315840,keep,1,False,
P000079,old,a900ac0d859e461981907a57133c6184,317525,317544,317525,317544,keep,1,False,
P000080,old,b021b75dc04f4c7cb97fb618b1e0c81b,104,166,104,166,keep,1,False,
P000080,old,4972439e890c4535990b9418c88dd030,3951,4013,3951,4013,keep,1,False,
P000080,old,f37049798ca348f2bcdb94a81ca36809,68404,68507,68404,68507,keep,1,False,
P000080,old,485d51875186426eb0f7d0c6344ec691,159220,159231,159220,159231,keep,1,False,
P000080,old,236b0aa45b484ab68a2a5f83f0c2f899,161424,161436,161424,161436,keep,1,False,
P000080,old,d0fa267f737b4cda9d8a4886f0feaf38,229124,229218,229124,229218,keep,1,False,
P000080,old,ed1b71aa70444ad4814c0797de0c62bf,230727,230741,230727,230741,keep,1,False,
P000080,old,053ebfa8dfe54353a8cef4a6672c4720,231262,231277,231262,231277,keep,1,False,
P000080,old,10aef4b2ed9849c5b8965b0baad39d5d,232405,232420,232405,232420,keep,1,False,
P000080,old,0fa9ac5d95264c6991bac8b16c5372a2,234649,234663,234649,234663,keep,1,False,
P000080,old,920e5543d59a4b00b25b5e4bcc82cc6a,235326,235339,235326,235339,keep,1,False,
P000080,old,6a824333a5704220b74476d8c588dc24,236642,236657,236642,236657,keep,1,False,
P000080,old,dc98f7230047482ebe0bb8cfa7f2d75a,237663,237678,237663,237678,keep,1,False,
P000080,old,c5b013a4dee94562802e5f393d3bc8ec,238460,238476,238460,238476,keep,1,False,
P000080,old,946f0b52275d4535b91db3d63b3bf691,240208,240222,240208,240222,keep,1,False,
P000080,old,e168ec854aee4c42af548a4416081df7,240812,240826,240812,240826,keep,1,False,
P000080,old,646b29624d764ee2a64f1f98ddcfa679,242509,242528,242509,242528,keep,1,False,
P000080,old,7da422f5f08547c1be33336d56c79b58,243118,243137,243118,243137,keep,1,False,
P000080,old,1847141d12e245e78b7e21b77943b8c7,244017,244036,244017,244036,keep,1,False,
P000080,old,f913531445b7487f96c3b99f0e9e91fd,244286,244304,244286,244304,keep,1,False,
P000080,old,d40a43126ef5475c8517ad856c4fa92c,245879,245896,245879,245896,keep,1,False,
P000080,old,31fa6b7ba69f4cef9f862c33dcb7f8ed,246415,246434,246415,246434,keep,1,False,
P000080,old,fdc80d797774426084a32d31568f4224,246836,246855,246836,246855,keep,1,False,
P000080,old,8ccc6d495ec34c2a9d65a0c45e4b851b,247125,247145,247125,247145,keep,1,False,
P000080,old,cfe6adf5e6064f699baf9bd310f76d93,248264,248282,248264,248282,keep,1,False,
P000080,old,d898cc4e4f35490bbe9dce36519ee7c7,249071,249087,249071,249087,keep,1,False,
P000080,old,49947ef495b14b17998d8070e6af07ff,249373,249392,249373,249392,keep,1,False,
P000080,old,7001719298b94c7ea0c5a0d924532d82,250005,250029,250005,250029,keep,1,False,
P000080,old,2c91d555ebd546b58b1a33d6d81a4760,251432,251590,251432,251590,keep,1,False,
P000080,old,e354816993ce4ac8800e53ec32f319c9,316763,316875,316763,316875,keep,1,False,
P000080,old,c9b4656442e14b799931b7231ef58020,359751,359852,359751,359852,keep,1,False,
P000084,old,f78c996faebd4b4a8405a095195c2537,91,135,91,135,keep,1,False,
P000084,old,40c069f5958b40dcb4fb06e2ac6a2484,21789,21859,21789,21859,keep,1,False,
P000084,old,60c7eda55446481cbb30272b3496d407,66006,66039,66006,66039,keep,1,False,
P000084,old,d87aef1a87f2410fa3a35a87b9188615,119622,119660,119622,119660,keep,1,False,
P000085,old,aaf4d25b341a4452a2046e5d3432c182,155,272,155,272,keep,1,False,
P000087,old,68878c2ee43c497786380df9d1f14fab,311,328,311,328,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,1d3c12911a3148e2afccb768364f6649,4952,5066,4952,5066,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,6be57a5e6d1846b999bd5b0e7ceb0fd4,37857,38114,37857,38114,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,b1b6b4e9532f4183861e4c531ab19dcb,38116,38203,38116,38203,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,bf02347096d44853bab32b4d63ecadf7,38205,38229,38205,38230,end+1,1,True,offsets_drift_not_heading_shaped
P000087,old,218d21850acf4547a4aaf056329c8695,38231,38263,38231,38263,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,871d32b0c85a4d91a1666ef84fd701f9,38265,38295,38265,38295,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,605cd72783ac4867a422bfc225d6cc32,38297,38326,38297,38326,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,a34a9394a89842c1b3a1a4ac968e3e97,38328,38358,38328,38358,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,7f5fcd3847dc4c8b9f9ff961eae47a7f,73223,73306,73223,73306,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,10c429aab0cd46d886731f55afa113a7,169296,169399,169296,169399,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,c170884ca0aa4b8f99cacaf54f51c0ed,175418,175452,175418,175452,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,e106344be41f457d81b27b43234022d5,180321,180433,180321,180433,keep,1,True,offsets_drift_not_heading_shaped
P000087,old,31782697e1824f5a98e5542abdfb9080,368669,368764,368669,368764,keep,1,True,offsets_drift_not_heading_shaped
