pecha_id,start,end_exclusive
P000127,117454,117515
P000127,126363,126422
P000127,143333,143356
P000127,147341,147371
P000127,156938,156958
P000127,176759,176848
P000127,193518,193582
P000127,204999,205061
P000127,208691,208734
P000128,80609,80625
P000130,73,112
P000130,114,145
P000130,1577,1599
P000130,13072,13102
P000130,13104,13185
P000130,29028,29072
P000130,29074,29183
P000130,36620,36657
P000130,36659,36765
P000130,49877,49910
P000130,49912,50019
P000130,61859,61884
P000130,61886,61962
P000130,67420,67446
P000130,67448,67523
P000130,74260,74295
P000130,74297,74393
P000130,77632,77655
P000130,77657,77737
P000130,81558,81590
P000130,81592,81671
P000130,92024,92062
P000130,92064,92140
P000130,95902,95937
P000130,95939,96031
P000130,120332,120368
P000130,120370,120470
P000130,141005,141043
P000130,141045,141216
P000130,146745,146768
P000130,146770,146850
P000130,159431,159466
P000130,159468,159554
P000130,186333,186373
P000130,186375,186472
P000130,194446,194493
P000130,194494,194621
P000130,204671,204732
P000130,204734,204852
P000130,221633,221676
P000130,221678,221778
P000130,235688,235755
P000130,235757,235884
P000130,249759,249794
P000130,249796,249877
P000130,253916,253966
P000130,253968,254087
P000130,258833,258867
P000130,258869,259001
P000130,266340,266387
P000130,266389,266496
P000130,274263,274322
P000130,274324,274457
P000130,286385,286440
P000130,286442,286573
P000130,295253,295310
P000130,295312,295450
P000130,300008,300056
P000130,300058,300181
P000130,306458,306517
P000130,306519,306653
P000130,317674,317735
P000130,317737,317861
P000130,323184,323247
P000130,323249,323377
P000130,325419,325459
P000130,325461,325563
P000130,328423,328459
P000130,328461,328544
P000130,344277,344306
P000130,344308,344392
P000130,354935,354961
P000130,354963,355049
P000130,375235,375262
P000130,375264,375347
P000130,389093,389141
P000130,389143,389293
P000130,406447,406482
P000130,406484,406556
P000130,422411,422437
P000130,422439,422536
P000130,422538,422611
P000130,463922,463984
P000130,463986,464131
P000130,481344,481375
P000130,481377,481465
P000130,499233,499293
P000130,499295,499486
P000130,519708,519742
P000130,519744,519838
P000130,530653,530719
P000130,530721,530857
P000130,543588,543647
P000130,543649,543765
P000130,547992,548048
P000130,548050,548176
P000130,552138,552210
P000130,552212,552344
P000130,560084,560149
P000130,560151,560290
P000130,568684,568745
P000130,568747,568849
P000130,578606,578663
P000130,578665,578799
P000130,581800,581861
P000130,581863,582003
P000130,591520,591553
P000130,591555,591641
P000130,597742,597754
P000130,597756,597822
P000130,599768,599786
P000132,94,138
P000132,47367,47417
P000132,63599,63654
P000132,120678,120758
P000134,2181,2265
P000137,137,222
P000138,125,215
P000138,217,310
P000140,135,151
P000140,681,778
P000141,88,124
P000141,29966,30007
P000141,53410,53443
P000141,71042,71082
P000142,75,114
P000143,130,237
P000145,63,80
P000148,104,116
P000148,118,180
P000148,2621,2634
P000148,4565,4578
P000148,5220,5232
P000148,6551,6562
P000148,9122,9135
P000148,12414,12427
P000148,14003,14017
P000148,16075,16087
P000148,20076,20088
P000149,141,153
P000149,154,189
P000149,5378,5433
P000149,6988,7019
P000149,11695,11740
P000149,16126,16182
P000149,17265,17292
P000149,18570,18617
P000149,20718,20761
P000149,22496,22547
P000149,24338,24376
P000149,25615,25654
P000149,26829,26861
P000149,28326,28415
P000149,30603,30646
P000149,31046,31118
P000149,31966,32005
P000149,32219,32325
P000149,37127,37181
P000149,41564,41597
P000149,42319,42377
P000149,44021,44087
P000149,46557,46609
P000149,61368,61455
P000149,63862,63981
P000149,123872,123948
P000149,129071,129178
P000150,80,126
P000150,128,177
P000152,203,220
P000152,4840,4954
P000152,37736,37888
P000158,166,280
P000159,278,295
P000159,4914,5028
P000159,489988,490095
P000160,204,221
P000160,4770,4884
P000160,37675,37739
P000160,37741,37859
P000160,345049,345110
P000160,345112,345190
P000160,395528,395625
P000160,433538,433627
P000160,477957,478020
P000160,501599,501658
P000160,501660,501756
P000160,782989,783011
P000160,800777,800863
P000160,817009,817067
P000160,821899,821949
P000160,825668,825729
P000160,827673,827748
P000160,830892,830935
P000160,831623,831667
P000160,832396,832430
P000160,833920,833981
P000160,838180,838263
P000160,842670,842773
P000160,846010,846067
P000160,853625,853677
P000160,859699,859756
P000160,861146,861202
P000160,864397,864470
P000160,866079,866206
P000160,871380,871445
P000162,502,519
P000163,176,299
P000169,134,211
P000169,213,318
P000171,192,209
P000171,4828,4942
P000171,40453,40524
P000171,46115,46211
P000171,48132,48221
P000171,55123,55172
P000171,59580,59631
P000171,64544,64644
P000171,73661,73768
P000171,78861,78921
P000171,81359,81467
P000171,100107,100160
P000171,103150,103192
P000171,110322,110371
P000171,117093,117141
P000171,119392,119467
P000171,125286,125386
P000171,130520,130592
P000171,134540,134623
P000171,141016,141069
P000171,143939,143988
P000171,145823,145919
P000171,157774,157815
P000171,159139,159232
P000171,161291,161359
P000171,173816,173863
P000171,177211,177251
P000171,181129,181172
P000171,187695,187742
P000171,191167,191208
P000171,198468,198537
P000171,202853,202979
P000171,208398,208506
P000171,208508,208617
P000171,250058,250134
P000171,251131,251217
P000171,257740,257808
P000171,260303,260386
P000171,270908,270963
P000171,272690,272734
P000171,276396,276493
P000171,282462,282517
P000171,286347,286402
P000171,289681,289754
P000171,291161,291269
P000171,299307,299332
P000171,304087,304235
P000171,346303,346399
P000171,348550,348682
P000171,361624,361657
P000171,362303,362409
P000171,411177,411226
P000171,411960,412020
P000171,412997,413058
P000171,414064,414123
P000171,415175,415230
P000171,416036,416088
P000171,416900,416953
P000171,418510,418572
P000171,428123,428176
P000171,435112,435148
P000171,436628,436685
P000171,438469,438583
P000171,468322,468343
P000171,468748,468820
P000171,470158,470285
P000171,484522,484578
P000171,484580,484670
P000171,520729,520831
P000171,545421,545562
P000171,580448,580541
P000171,616629,616711
P000171,621362,621404
P000171,641572,641632
P000171,648770,648816
P000171,655480,655523
P000171,657930,657984
P000171,659570,659664
P000171,661791,661853
P000171,694319,694382
P000171,698458,698499
P000171,708058,708129
P000171,711380,711422
P000171,712927,712966
P000171,716981,717044
P000171,721658,721727
P000171,726117,726131
P000171,728431,728513
P000171,730536,730570
P000171,731993,732027
P000171,735282,735327
P000171,737228,737293
P000171,740955,740994
P000171,743190,743248
P000171,748818,748896
P000171,751892,751954
P000171,753375,753426
P000171,757990,758047
P000171,759235,759279
P000171,764219,764267
P000171,764972,765022
P000171,766214,766248
P000171,767042,767076
P000171,768451,768486
P000171,777261,777306
P000171,777857,777958
P000171,781454,781478
P000171,781853,781913
P000171,787054,787109
P000171,791555,791611
P000171,793206,793278
P000171,795785,795864
P000171,799298,799378
P000171,800976,801003
P000171,810287,810322
P000171,811842,811920
P000171,822437,822465
P000171,823684,823785
P000171,847420,847451
P000171,850446,850540
P000171,890372,890445
P000171,899364,899464
P000171,913413,913476
P000171,917701,917719
P000171,924421,924472
P000171,926641,926711
P000171,930907,930916
P000172,5632,5668
P000173,136,248
P000177,496,531
P000178,2422,2479
P000182,105,213
P000183,56264,56379
P000183,190108,190232
P000188,152,169
P000188,1724,1799
P000188,28544,28592
P000188,34947,35026
P000188,51008,51076
P000188,69824,69918
P000188,84505,84531
P000188,88923,88995
P000188,92089,92183
P000188,129360,129463
P000188,150157,150245
P000188,167287,167387
P000188,183760,183817
P000188,187977,188024
P000188,195694,195743
P000188,208022,208167
P000192,154664,154718
P000194,158,282
P000195,3822,3974
P000195,20071,20218
P000195,234168,234254
P000198,106,125
P000198,1020,1142
P000198,70003,70141
P000198,90279,90322
P000198,247836,247917
P000198,257620,257747
P000198,327556,327634
P000198,362849,362999
P000198,378762,378910
P000198,389537,389679
P000198,471283,471365
P000198,478647,478742
P000198,486761,486869
P000198,490786,490934
P000198,498999,499066
P000198,504514,504672
P000198,524089,524203
P000198,555115,555201
P000198,575708,575814
P000198,602089,602208
P000198,637434,637474
P000200,71,77
P000200,738,787
P000200,2983,3056
P000200,119425,119496
P000200,121707,121773
P000201,67,152
P000201,3121,3184
P000202,102,177
P000203,87,134
P000203,60415,60465
P000203,95826,95878
P000203,143524,143577
P000204,3871,3965
P000204,11906,11926
P000204,18166,18196
P000204,25325,25348
P000204,34731,34756
P000204,38011,38041
P000204,51757,51784
P000204,66703,66722
P000204,80134,80161
P000204,83182,83213
P000204,88686,88722
P000204,95409,95438
P000204,97660,97701
P000204,103102,103127
P000204,104778,104798
P000204,105741,105793
P000204,108951,109017
P000204,112487,112550
P000204,115470,115499
P000204,118339,118384
P000204,120444,120468
P000204,121145,121171
P000204,124696,124711
P000204,125055,125086
P000204,129447,129476
P000204,131492,131578
P000204,140572,140657
P000204,147251,147339
P000204,154090,154210
P000204,162084,162123
P000204,164505,164553
P000204,167383,167425
P000204,170061,170107
P000204,173524,173558
P000204,178473,178516
P000204,181371,181415
P000204,185515,185563
P000204,187676,187759
P000204,193330,193447
P000204,197488,197612
P000204,205082,205116
P000204,206854,206877
P000204,212020,212061
P000204,213882,213934
P000204,217004,217065
P000204,219499,219549
P000204,221640,221692
P000204,225131,225163
P000204,227529,227571
P000204,228742,228787
P000204,234276,234325
P000204,236067,236099
P000204,238615,238662
P000204,239890,239952
P000204,240512,240556
P000204,241790,241826
P000204,242658,242717
P000204,243792,243824
P000204,248009,248060
P000204,252635,252687
P000204,257460,257507
P000204,258931,258959
P000204,259917,259946
P000204,260799,260844
P000204,261504,261546
P000204,262882,262931
P000204,263824,263852
P000204,264500,264546
P000204,265970,266012
P000204,266837,266884
P000204,270085,270138
P000204,271846,271893
P000204,273738,273784
P000204,275488,275529
P000204,277315,277356
P000204,279295,279319
P000204,281043,281066
P000204,281483,281508
P000204,281751,281788
P000204,287686,287713
P000204,290647,290686
P000204,292322,292350
P000204,293589,293623
P000205,148,166
P000205,2484,2519
P000205,11549,11583
P000205,76515,76555
P000205,152438,152465
P000205,159645,159672
P000205,189795,189827
P000205,272427,272451
P000205,329602,329623
P000205,453320,453350
P000205,575853,575864
P000205,578457,578529
P000205,581238,581290
P000205,584623,584639
P000206,12451,12546
P000207,544,615
P000207,44592,44629
P000207,133437,133473
P000207,182565,182614
P000211,52,149
P000211,1425,1473
P000211,22319,22379
P000211,25021,25054
P000211,33114,33140
P000211,47971,48011
P000211,65129,65170
P000211,73185,73248
P000211,73813,73855
P000211,89947,89987
P000211,104084,104126
P000211,115027,115071
P000211,128848,128893
P000211,138617,138659
P000211,150040,150098
P000211,155898,155946
P000211,160897,160945
P000211,167819,167880
P000211,170313,170332
P000211,186314,186375
P000213,125,179
P000213,181,273
P000215,73,90
P000215,5969,6016
P000215,8874,8897
P000215,13548,13610
P000215,14820,14897
P000215,91367,91433
P000215,159724,159789
P000216,139,250
P000217,132,149
P000217,4158,4212
P000217,11282,11336
P000217,16865,16938
P000217,34788,34855
P000218,86,104
P000218,13593,13619
P000218,15048,15065
P000218,20663,20688
P000218,68671,68724
P000218,96631,96659
P000218,145342,145362
P000218,163090,163137
P000218,182380,182412
P000218,186449,186516
P000218,324764,324835
P000218,388065,388124
P000218,435952,436092
P000218,475578,475650
P000218,720840,720856
P000220,215,363
P000220,365,522
P000220,524,534
P000220,33218,33229
P000220,75134,75145
P000220,98526,98540
P000220,132520,132535
P000220,213050,213067
P000220,248719,248736
P000220,295238,295256
P000220,338121,338137
P000220,353052,353068
P000223,176,300
P000224,496,557
P000224,217393,217445
P000224,332769,332813
P000224,496867,496911
P000227,77,141
P000227,2476,2574
P000227,31616,31700
P000227,339044,339129
P000227,359570,359620
P000227,370940,370987
P000227,386650,386706
P000227,436891,436976
P000230,216,398
P000232,140,228
P000235,4015,4053
P000236,163,179
P000236,6420,6543
P000236,7484,7515
P000236,10586,10635
P000236,25088,25152
P000236,50758,50839
P000236,134606,134642
P000236,167034,167071
P000236,178643,178671
P000236,187321,187362
P000236,192946,192996
P000236,203920,203981
P000236,275288,275325
P000236,282390,282448
P000236,286785,286813
P000236,302203,302232
P000236,310931,310991
P000236,335525,335571
P000236,337723,337773
P000236,383046,383088
P000236,387831,387863
P000236,401751,401885
P000237,73,90
P000238,205,341
P000238,343,456
P000238,458,594
P000238,596,708
P000238,710,826
P000240,263,328
P000240,9598,9683
P000240,65352,65424
P000240,75614,75670
P000240,102190,102329
P000240,110230,110317
P000240,122039,122170
P000240,327916,327984
P000240,347030,347080
P000240,354310,354404
P000240,385202,385246
P000240,399949,400021
P000240,412354,412416
P000240,558728,558756
P000240,570671,570770
P000240,583820,583893
P000240,583895,584011
P000245,78,90
P000245,98736,98749
P000245,144999,145012
P000245,180298,180310
P000245,211164,211175
P000245,230342,230355
P000245,238901,238914
P000245,245142,245156
P000245,247760,247772
P000245,269281,269293
P000245,272012,272029
P000245,312040,312057
P000245,329360,329377
P000245,349364,349380
P000245,355879,355894
P000245,382732,382745
P000245,390411,390428
P000245,393791,393809
P000245,397441,397457
P000245,432818,432832
P000245,435343,435360
P000245,438197,438219
P000245,441415,441423
P000245,442205,442221
P000246,122,138
P000246,4038,4119
P000248,151,246
P000252,124,223
P000253,119,152
P000253,598,614
P000253,2623,2650
P000253,3351,3377
P000253,4562,4650
P000253,31088,31172
P000253,47453,47543
P000253,69702,69876
P000253,73059,73074
P000254,78,95
P000255,150,246
P000259,104,189
P000260,115,195
P000261,152,251
P000263,170,203
P000263,4182,4372
P000263,10138,10215
P000263,76123,76243
P000265,178,290
P000265,292,412
P000265,2667,2695
P000265,7163,7183
P000265,9311,9348
P000265,15655,15683
P000265,17670,17698
P000265,21044,21075
P000265,23418,23452
P000265,29891,29924
P000265,88416,88455
P000265,102765,102800
P000265,158542,158581
P000265,228370,228396
P000266,16630,16688
P000270,183,316
P000270,318,462
P000275,187,239
P000275,868,1036
P000275,20317,20471
P000275,26209,26271
P000275,26273,26341
P000275,32016,32059
P000275,47873,47921
P000275,67145,67197
P000275,75303,75355
P000275,79533,79586
P000275,95567,95608
P000275,96850,96899
P000275,104948,104982
P000275,111394,111454
P000275,138617,138678
P000275,142089,142130
P000275,148144,148204
P000275,162802,162830
P000275,182485,182551
P000275,202952,203019
P000275,230713,230781
P000275,234416,234461
P000275,236692,236750
P000275,237818,237875
P000275,240626,240667
P000275,247177,247217
P000275,251386,251463
P000275,252298,252375
P000275,253215,253321
P000275,256979,257039
P000275,257542,257616
P000275,257923,258008
P000275,258426,258493
P000275,259010,259096
P000275,262249,262336
P000275,264551,264634
P000275,267146,267225
P000275,270568,270626
P000275,271913,271968
P000275,285069,285127
P000275,288182,288260
P000275,329544,329622
P000275,470022,470078
P000275,471010,471074
P000275,471878,471929
P000275,473794,473870
P000275,486091,486128
P000275,487690,487727
P000275,492246,492300
P000275,499046,499128
P000275,512281,512358
P000275,536780,536843
P000275,571343,571421
P000275,579451,579467
